,id,cast,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,tmdb_score
3365,tm987599,"['Jerry Seinfeld', 'Leslie Jones', 'Taylor Tomlinson', 'Tom Segura', 'Jack Whitehall', 'Michelle Buteau', 'Bert Kreischer', 'Jo Koy', 'Donnell Rawlings', 'Jim Jefferies', 'Nikki Glaser', 'George Lopez', 'Sam Jay', 'Marc Maron', 'Kevin Hart', 'Michael McIntyre', 'Fortune Feimster', 'Eric André', 'Jim Norton', 'Felipe Esparza', 'Hannah Gadsby', 'Patton Oswalt', 'Vir Das', 'Robert Kelly', 'Urzila Carlson', 'Tom Papa', 'Kanan Gill', 'Patricia Williams', 'Rob Schneider', 'Adrienne Iapalucci', 'Kenny Sebastian', 'Thomas Middleditch', 'Ben Schwartz']",Best of Stand-up 2020,MOVIE,"Unnecessary milk substitutes. Bad passwords. Burlap underpants. 2020 may have sucked, but thankfully the jokes didn't.",2020.0,,76.0,['comedy'],['US'],0.0,5.4,5.9
3366,tm987730,"['Kajol', 'Tanvi Azmi', 'Mithila Palkar', 'Kunaal Roy Kapur', 'Vaibhav Tatwawaadi', 'Manav Gohil', 'Kanwaljit Singh', 'Shweta Mehendale', 'Renuka Shahane']",Tribhanga,MOVIE,"When her estranged mother falls into a coma, a self-made single mom grapples with regret and resentment while reflecting on their strained relationship.",2021.0,,95.0,"['drama', 'family']",['IN'],0.0,6.2,7.0
3367,tm988613,"['Richa Chadha', 'Saurabh Shukla', 'Manav Kaul', 'Akshay Oberoi', 'Shubhrajyoti Barat', 'Nikhil Vijay', 'Subhash Kapoor']",Madam Chief Minister,MOVIE,A political-drama where a young woman from a small village rises to power into the world of politics by breaking barriers of caste and patriarchy and overcomes the obstacles placed by her opponents to become the chief minister and work for the upliftment of backward classes.,2021.0,,123.0,['drama'],['IN'],0.0,4.8,6.7
3368,tm988736,"['Chris Rock', 'Jimmy Fallon', 'Dave Chappelle', 'Jeff Ross', 'Chris Rock']",Chris Rock Total Blackout: The Tamborine Extended Cut,MOVIE,"In this extended cut of his 2018 special, Chris Rock takes the stage for a special filled with searing observations on fatherhood, infidelity and politics.",2021.0,PG-13,97.0,['comedy'],[],0.0,7.1,0.0
3369,tm988801,"['Acha Septriasa', 'Ryan Delon', 'Makayla Rose', 'TJ', 'Noviandra Santosa']",June & Kopi,MOVIE,"A street dog is taken in by a young couple, and the family pit becomes an instant accomplice as he adjusts to his new, loving home.",2021.0,,90.0,"['drama', 'comedy', 'family']",['ID'],0.0,6.3,7.0
3370,tm988879,"['Tony Parker', 'Kobe Bryant', 'Tim Duncan', 'Gregg Popovich', 'Thierry Henry', 'Pau Gasol', 'Emanuel Ginóbili', 'Kemba Walker', 'Florent Bodin']",Tony Parker: The Final Shot,MOVIE,"The background and career of Tony Parker, whose determination led him to become arguably the greatest French basketball player.",2021.0,,98.0,"['documentation', 'sport']",['FR'],0.0,6.8,7.2
3371,tm989205,"['Juan Sebastián Gutierrez', 'Pablo Sarcófago Cano', 'Pablo Memi', 'Rubén Roy Quiroga', 'Ramiro Martinez']",Ratones Paranoicos: The Band That Rocked Argentina,MOVIE,"The irrepressible Ratones Paranoicos, Argentina's most enduring rock band, are featured in vintage concert and backstage footage as their story's told.",2019.0,,76.0,"['documentation', 'music']",['AR'],0.0,0.0,0.0
3372,tm989502,"['Kang In-soo', 'Lee Sang', 'Park Soo-bin', 'Baek Seo-bin', 'Sung Do-joon']",Wish You,MOVIE,"Singing and dreaming together, a talented singer-songwriter and a same-aged keyboardist add harmony and love to each other's lives.",2021.0,,101.0,"['drama', 'romance', 'music']",['KR'],0.0,6.4,8.0
3373,tm989672,"['Anya Taylor-Joy', 'Scott Frank', 'Bruce Pandolfini', 'Allan Scott', 'Thomas Brodie-Sangster', 'Sabine Schaaf', 'Uli Hanisch', 'Alexander Lambriev', 'Gabriele Binder', 'Daniel Parker', 'Steven Meizler', 'Marcin Dorociński', 'Moses Ingram', 'Bill Camp', 'Isla Johnston', 'Annabeth Kelly', 'Marielle Heller', 'Eloise Webb']",Creating The Queen's Gambit,MOVIE,"A fascinating character. Exquisite sets. A wig for every era. The stars, creators and crew reveal how the hit series about a chess prodigy came to life.",2021.0,PG-13,14.0,['documentation'],['US'],0.0,6.9,8.0
3374,tm98975,"['Hrithik Roshan', 'Aishwarya Rai Bachchan', 'Shernaz Patel', 'Aditya Roy Kapur', 'Swara Bhaskar', 'Suhel Seth', 'Makrand Deshpande', 'Rajit Kapoor', 'Monikangana Dutta', 'Nafisa Ali', 'Priyanka Bose', 'Achint Kaur', 'Olivier Lafont', 'Sanjay Leela Bhansali']",Guzaarish,MOVIE,"Ethan, a magician rendered paralyzed in an accident, sets off a furor when he makes a petition to the court to end his own life.",2010.0,PG,126.0,"['romance', 'drama']",['IN'],0.0,7.4,7.4
3375,tm98978,"['Brooke Shields', 'Christopher Atkins', 'Leo McKern', 'William Daniels', 'Jeffrey Kleiser', 'Gus Mercurio', 'Elva Josephson', 'Glenn Kohan', 'Bradley Pryce', 'Chad Timmerman', 'Gert Jacoby', 'Alex Hamilton', 'Richard Evanson', 'Randal Kleiser']",The Blue Lagoon,MOVIE,"Two small children and a ship's cook survive a shipwreck and find safety on an idyllic tropical island. Soon, however, the cook dies and the young boy and girl are left on their own. Days become years and Emmeline and Richard make a home for themselves surrounded by exotic creatures and nature's beauty. But will they ever see civilization again?",1980.0,R,104.0,"['romance', 'action', 'drama']",['US'],0.0,5.8,6.156
3376,tm9898,"['Rajinikanth', 'Meena', 'Sarath Babu', 'Radha Ravi', 'Senthil', 'Vadivelu', 'Jayabharathi', 'Subhashri', 'Ponnambalam', 'Vichitra', 'Raghuvaran', 'Prabhakar', 'Ganthimathi', 'Pandu', 'Kumarimuthu', 'K. S. Ravikumar', 'Harikumar', 'K. S. Ravikumar']",Muthu,MOVIE,"A lavish Maharaja lived with his sister-in-law and stepbrother Rajasekhar, helping people incessantly. His sister-in-law has a son, to whom the Maharaja bequeaths a major portion of his property. At this juncture, a new baby is born to the Maharaja.His wife dies soon after. Brother Rajasekhar cheats the Maharaja as he fears that his son's property might be taken back and given to the Maharaja's own son. When the cheating comes to light, the Maharaja hands over all his property and his baby to his sister-in-law...",1995.0,G,165.0,"['comedy', 'drama', 'action', 'romance']",['IN'],0.0,7.6,6.9
3377,tm990740,"['Nancy Kulik', 'Sophia Loren', 'Edoardo Ponti', 'Ross Kauffman']",What Would Sophia Loren Do?,MOVIE,"Nancy Vincenza Kulik, an Italian-American grandmother from Fort Lee, New Jersey, has experienced many challenges and triumphs. But she always meets life's journey with love, resilience and joy, inspired in part by another Italian grandmother, movie star Sophia Loren.",2021.0,,33.0,['documentation'],['US'],0.0,0.0,6.7
3378,tm990835,"['Parineeti Chopra', 'Aditi Rao Hydari', 'Kirti Kulhari', 'Tota Roy Chowdhury', 'Shamaun Ahmed', 'Vatsal Sheth', 'Avinash Tiwary', 'Natasha Benton', 'Sammy Jonas Heaney', 'Nisha Aaliya', 'Richie Lawrence', 'Diljohn Singh', 'Ribhu Dasgupta']",The Girl on the Train,MOVIE,"When a voyeuristic divorcee fixates on the lives of a perfect couple a far, she soon gets embroiled in a murder mystery that unfolds revealing truths about her own life.",2021.0,,128.0,"['drama', 'thriller', 'crime']",['IN'],0.0,4.4,5.9
3379,tm990972,"['Riccardo Scamarcio', 'Gaia Bermani Amaral', 'Valentina Cervi', 'Antonio Gerardi', 'Giovanni Cirfiera', 'Giuseppe Nardone', 'Rocco Ricciardulli']",The Last Paradiso,MOVIE,"In 1950s Italy, a farmer's dream of improving workers’ living conditions collapses when he falls for a landowner's daughter. Based on true events.",2021.0,,107.0,"['drama', 'romance']",['IT'],0.0,5.6,5.9
3380,tm990983,"['Çağatay Ulusoy', 'Emir Ali Dogrul', 'Ersin Arıcı', 'Turgay Tanülkü', 'Selen Öztürk', 'Can Ulkay']",Paper Lives,MOVIE,"In the streets of Istanbul, ailing waste warehouse worker Mehmet takes a small boy under his wing and must soon confront his own traumatic childhood.",2021.0,,96.0,['drama'],['TR'],0.0,6.6,8.2
3381,tm991351,"['Pelé', 'Zagallo', 'Gilberto Gil', 'Benedita da Silva', 'Fernando Henrique Cardoso', 'Amarildo', 'Roberto Rivellino', 'Robert F. Kennedy', 'Muhammad Ali', 'David Tryhorn', 'Ben Nicholas']",Pelé,MOVIE,"Against the backdrop of a turbulent era in Brazil, this documentary captures Pelé's extraordinary path from breakthrough talent to national hero. Mixing rare archival footage and exclusive interviews, this documentary celebrates the legendary Brazilian footballer who personified football as art.",2021.0,PG-13,108.0,"['documentation', 'sport']",['GB'],0.0,7.0,7.5
3382,tm991529,"['Filippo Scotti', 'Toni Servillo', 'Teresa Saponangelo', 'Luisa Ranieri', 'Marlon Joubert', 'Massimiliano Gallo', 'Betti Pedrazzi', 'Renato Carpentieri', 'Enzo De Caro', 'Sofya Gershevich', 'Lino Musella', 'Biagio Manna', 'Ciro Capano', 'Alessandro Bressanello', 'Birte Berg', 'Dora Romano', 'Monica Nappo', ""Cristiana Dell'Anna"", 'Alfonso Perugini', 'Marina Viro', 'Daniele Vicorito', 'Paolo Sorrentino']",The Hand of God,MOVIE,"In 1980s Naples, Italy, an awkward Italian teen struggling to find his place experiences heartbreak and liberation after he's inadvertently saved from a freak accident by football legend Diego Maradona.",2021.0,R,130.0,['drama'],['IT'],0.0,7.4,7.6
3383,tm992260,"['Jennifer Garner', 'Edgar Ramírez', 'Jenna Ortega', 'Julian Lerner', 'Everly Carganilla', 'H.E.R.', 'Nat Faxon', 'Molly Sims', 'Fortune Feimster', 'Arturo Castro', 'Tracie Thoms', 'Megan Stott', 'Yimmy Yim', 'Snowden Grey', 'Hayden Szeto', 'Alana Baer', 'Graham Phillips', 'Wolf Fleetwood-Ross', 'Adam Faison', 'James Kyson', 'Michelle La', 'Leonardo Nam', 'Naomi Ekperigin', 'James Calixte', 'Alek Cole', 'William Samiri', 'Ruy Iskandar', 'Cloie Wyatt Taylor', 'Joanna Strapp', 'Brent Morin', 'Cass Buggé', 'Lynn Andrews', 'Jordan Johnson-Hinds', 'K.C. Clyde', 'Katie Baker', 'Ava Allan', 'Cameron Johnson', 'Taylor Cooper', 'Faryn Einhorn', 'Mike Lane', 'Jeremy Culhane', 'Kristi Lauren', 'Olivia Norman', 'Arvin Lee', 'Peter S. Kim', 'Ron Yerxa', 'Nicholas Sean Johnny', 'Cameron James Elie', 'Romyn Smith', 'Aliyah Torres', 'Joshua Gallup', 'Danielle Jalade', ""Erin Allin O'Reilly"", 'Rafael Boza', 'Tyler Riggin', 'Sandy Fletcher', 'Chase Meyer', 'Lola Raie', 'Aidan McGraw', 'Rachel Amanda Bryant', 'Coral Coye', 'Kodiak Lehman', 'Makea Leonard', 'Keithen Foster', 'Carrington Brown', 'Alonzo Harris', 'Ricardo Ramos', 'Ajanee Hambrick', 'Malik Spence', 'Miles Michaud', 'Matthew Correia', 'Pedrum Siadatian', 'Timothy Hill', 'Miguel Arteta']",Yes Day,MOVIE,A mom and dad who usually say no decide to say yes to their kids' wildest requests — with a few ground rules — on a whirlwind day of fun and adventure.,2021.0,PG,86.0,"['comedy', 'family']",['US'],0.0,5.7,6.9
3384,tm992279,"['Klara Castanho', 'Gabriel Lima', 'Júlia Gomes', 'Marcus Bessa', 'Lucca Picon', 'Caio Cabral', 'Kiria Malheiros', 'Fernanda Concon', 'Rosane Gofman', 'Stepan Nercessian', 'Júlia Rabello', 'Alcemar Vieira', 'Ana Miranda', 'Thiago Justino', 'Thalita Rebouças', 'Roberta Santiago', 'Leonardo Cidade', 'Leo Tucherman', 'Jade Cardozo', 'Alex Patrício', 'Tom Cabral', 'Brian Monteiro', 'Vitória Masciel', 'Bruna Ventura', 'Chao Chen', 'Bruno Lamberg', 'Bruno Garotti']",Confessions of an Invisible Girl,MOVIE,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",2021.0,,91.0,"['comedy', 'drama']",['BR'],0.0,5.2,6.9
3385,tm992712,"['Matthieu Ricard', 'Alejandro De Grazia', 'Tania Singer', 'David Steindl-Rast', 'Alejandro De Grazia']",From Stress to Happiness,MOVIE,"Alejandro is an ordinary man, in the year 2018 he has a unique opportunity: to travel in a very close way along a Buddhist monk who lived 50 years in the Himalayas and accompanied the most recognized masters of Tibetan Buddhism",2020.0,PG-13,60.0,['documentation'],[],0.0,6.3,6.0
3386,tm992844,"['Carey Mulligan', 'Ralph Fiennes', 'Lily James', 'Johnny Flynn', 'Ben Chaplin', 'Ken Stott', 'Archie Barnes', 'Monica Dolan', 'Eamon Farren', 'Paul Ready', 'Peter McDonald', 'Stephen Worrall', 'Danny Webb', 'Robert Wilfort', 'James Dryden', 'Joe Hurst', 'Christopher Godwin', 'Ellie Piercy', 'Bronwyn James', 'Des Kaliszewski', 'Jonah Rzeskiewicz', 'Jack Bennett', 'John Macmillan', 'Arsher Ali', 'Amelia Stephenson', 'Simon Stone']",The Dig,MOVIE,"As WWII looms, a wealthy widow hires an amateur archaeologist to excavate the burial mounds on her estate. When they make a historic discovery, the echoes of Britain's past resonate in the face of its uncertain future‎.",2021.0,PG-13,112.0,"['history', 'drama']",['GB'],0.0,7.1,6.9
3387,tm993435,"['Tanea Heke', 'Rachel House', 'Briar Grace Smith', 'Ana Scotney', 'Tioreore Ngatai-Melbourne', 'Cian Elyse White', 'Miriama Smith', 'Chelsie Preston Crayford', 'Cohen Holloway', 'Kirk Torrance', 'Calvin Tuteao', 'Sylvia Rands', 'Hariata Moriarty', 'Erroll Anderson', 'Gentiane Lupi', 'Freya Milner', 'Himiona Grace', 'Richard Falkner', 'Jonathon Hendry', 'Jim Moriarty', 'Ainsley Gardiner', 'Briar Grace Smith']",Cousins,MOVIE,"Separated as children, three cousins with an unshakable bond confront their painful pasts and embark on an emotional journey to find each other.",2021.0,R,98.0,['drama'],['NZ'],0.0,6.9,7.3
3388,tm993616,"['Faisal Aldokhei', 'Adwaa Fahad', 'Rawya Ahmed', 'Abdulaziz Alshlahei']",The Tambour of Retribution,MOVIE,The son of the swordsman falls in love with the daughter of Tagaga in a social paradox based on selling joy (wedding) and buying death,2021.0,,92.0,['drama'],['SA'],0.0,6.8,7.5
3389,tm993670,"['Bruce Willis', 'Adelaide Kane', 'Frank Grillo', 'Lochlyn Munro', 'Costas Mandylor', 'Johnny Messner', 'Brandon Thomas Lee', 'Eva De Dominici', 'Corey Large', 'C.J. Perry', 'Perrey Reeves', 'Trevor Gretzky', 'Robert Laenen', 'Mark Rhynard', 'Austin Humble', 'Tabitha Woodman', 'Everly Large', 'Trevor Brotherton', 'Francis Cronin', 'Eric Daniel Stumpp', 'Michelle L. Williams', 'Edward Drake']",Cosmic Sin,MOVIE,"In the year 2524, four centuries after humans started colonizing the outer planets, retired General James Ford gets called back into service when a hostile alien fleet attacks soldiers on a remote planet. The threat against mankind soon escalates into an interstellar war as Ford and a team of elite soldiers try to stop the imminent attack before it's too late.",2021.0,R,88.0,"['action', 'scifi']",['US'],0.0,2.5,4.2
3390,tm993790,"['Jasjit Williams', 'Katerina Tannenbaum', 'Alena Savostikova', 'Tommy Flanagan', 'John Gilbert', 'Gina Jun', 'Fred Wolf']",40 Love,MOVIE,"Beek, a 22 year-old statistics wiz, believes his Moneyball-esque skills can help rising tennis star Lois Kuzenkova win the U.S. Open.",2021.0,R,98.0,['comedy'],"['MX', 'US']",0.0,0.0,3.0
3391,tm993838,"['Rafe Spall', 'Zahra Newman', 'Ronny Chieng', 'Dena Kaplan', 'Noni Hazlehurst', 'Josh Lawson', 'Josh Lawson']",Long Story Short,MOVIE,"Teddy wakes up the morning after his wedding to discover that he's jumped forward a year in his life to his first anniversary. Trapped in an endless cycle of time jumps, transported another year ahead every few minutes, he is faced with a race against time as his life crumbles around him.",2021.0,R,90.0,"['fantasy', 'comedy', 'romance']",['AU'],0.0,6.5,7.0
3392,tm99450,"['Imran Khan', 'Deepika Padukone', 'Shahana Goswami', 'Sharmila Tagore', 'Lillete Dubey', 'Navin Nischol', 'Gaurav Nanda', 'Suparna Marwah', 'Parzaan Dastur', 'Namit Shah', 'Ziyah Vastani', 'Neelu Kohli', 'Danish Aslam']",Break Ke Baad,MOVIE,"Aaliya is not ready for commitment even after a decade-long friendship with Abhay. She remains indifferent when he follows her to Australia, but is finally shaken when he announces his marriage.",2010.0,,120.0,"['comedy', 'drama', 'romance']",['IN'],0.0,5.1,5.8
3393,tm995613,"['Bear Grylls', 'Ben Simms']",Animals on the Loose: A You vs. Wild Interactive Movie,MOVIE,"When there’s a power outage at a safari reserve, Bear Grylls is called and he needs your help. The situation is dire: an escaped lion is headed for a nearby village; a baboon has broken free and is going towards the sea cliffs, and the power must be restored before more animals escape.",2021.0,,45.0,"['action', 'reality']",[],0.0,5.8,5.7
3394,tm995893,['Ameen Nayfeh'],The Crossing,MOVIE,Three Palestinian siblings eagerly attempt to visit their bedridden grandfather who resides on the other side of the separation wall.,2017.0,,10.0,['documentation'],['PS'],0.0,7.5,6.0
3395,tm996010,"['Ludovica Francesconi', 'Giancarlo Commare', 'Jozef Gjura', 'Gaja Masciale', 'Jenny De Nucci', 'Giuseppe Futia', 'Riccardo Niceforo', 'Loredana Bertè', 'Giorgio Lupano', 'Diego Giangrasso', 'Désirée Giorgetti', 'Angelica Giusto', 'Elia Tedesco', 'Osey Lucky', 'Franca Pellecchia', 'Christian Nerone', 'Demo Viola', 'Gianni Bissacca', 'Elena Paoli', 'Giorgio Serra', 'Lorenzo Rapazzini', 'Edoardo Hensemberg', 'Matteo Sangali', 'Francesco Balbusso', ""Luca Dell'Olio"", 'Matthias Pizzimenti', 'Jodie Lebhar', 'Andrea Bruno', 'Nancy Grigolo', 'Simone Cristiani', 'Paolo Stella', 'Oscar Anton', 'Claudio Norza']",Still Out of My League,MOVIE,"After breaking up with her dreamboat, Marta finds love with an artist. But life throws a few twists into the mix for the ailing woman and her friends.",2021.0,,113.0,"['romance', 'comedy', 'drama']",['IT'],0.0,5.5,6.7
3396,tm996040,"['Ludovica Francesconi', 'Giancarlo Commare', 'Gaja Masciale', 'Jozef Gjura', 'Jenny De Nucci', 'Riccardo Niceforo', 'Drusilla Foer', 'Diego Giangrasso', 'Carola Campana', 'Massimo Valz Brenta', ""Angelica D'Ettorre"", 'Antonio Catalano', 'Angelica Giusto', 'Franca Pellecchia', 'Elia Tedesco', 'Monica Dugo', 'Osey Lucky', 'Christian Nerone', 'Alberto Barbi', 'Demo Viola', 'Claudio Norza']",Forever Out of My League,MOVIE,"Marta may be an orphan, and she may be affected by a lethal illness, yet she is the most positive person one can meet. She wants a boy to fall for her. Not any boy - the most handsome of them all. One day, she may have found her match.",2022.0,,104.0,"['romance', 'comedy', 'drama']",['IT'],0.0,5.3,5.7
3397,tm996316,"['Funke Akindele', 'Chioma Chukwuka Akpotha', 'Eniola Badmus', 'Bimbo Thomas', 'Akah Nnani', 'Funke Akindele']",Omo Ghetto: The Saga,MOVIE,Omo Ghetto (Child of the Ghetto) franchise tells the story of twin sisters leading separate lives but are reunited by series of dramatic twists.,2020.0,,110.0,"['comedy', 'action', 'drama']",[],0.0,7.5,5.5
3398,tm996479,"['Jhataleka Malhotra', 'Anmol Thakeria Dhillon', 'Niki Aneja Walia', 'Zoa Morani', 'Reem Shaikh', 'Eklavey Kashyap', 'Karishma Bhandari', 'Aashim Gulati', 'Anuradha Patel', 'Parmeet Sethi', 'Taranveer Singh']",Tuesdays And Fridays,MOVIE,Two millennials get into a relationship where they are allowed to meet only on 'Tuesdays & Fridays'.,2021.0,,106.0,"['romance', 'comedy']","['GB', 'IN']",0.0,4.4,5.3
3399,tm996676,"['Sai Pallavi', 'Rana Daggubati', 'Priyamani', 'Nandita Das', 'Zarina Wahab', 'Easwari Rao', 'Nivetha Pethuraj', 'Naveen Chandra', 'Sai Chand', 'Rahul Ramakrishna', 'Anand Ravi', 'Banerjee', 'Nagineedu Vellanki', 'Chakrapani Ananda', 'Venu Udugula']",Viraata Parvam,MOVIE,Vennela has fallen for Aranya aka Ravanna’s poetry and the man both. What happens when she sets out on an arduous journey to be with him?,2022.0,,150.0,"['romance', 'action', 'drama']",['IN'],0.0,8.0,5.0
3400,tm996762,"['Adivi Sesh', 'Sobhita Dhulipala', 'Saiee Manjrekar', 'Prakash Raj', 'Murali Sharma', 'Revathi', 'Vinay Nallakadi', 'Anish Kuruvilla', 'Sashi Kiran Tikka']",Major,MOVIE,"Based on the life of real-life Hero Major Sandeep Unnikrishnan, Major, the film, aims to show how this valiant soldier saved the lives of numerous hostages before being martyred by the terrorists who wreaked havoc in the Taj Mahal Palace Mumbai, India on the 26th of November, 2008.",2022.0,,149.0,"['action', 'drama']",['IN'],0.0,9.1,8.188
3401,tm996996,"['Hedi Bouchenafa', 'Nassim Lyes', 'Fred Trestot']",The Misadventures of Hedi and Cokeman,MOVIE,"In Paris, two dysfunctional dealers use family ties to try to boost their small drug business in this crass comedy based on the webseries.",2021.0,,99.0,"['action', 'crime', 'comedy']",['FR'],0.0,4.4,0.0
3402,tm997608,"['Dani Rovira', 'Mario Briongos']",Hate by Dani Rovira,MOVIE,An uncensored monologue by Dani Rovira about today's society.,2021.0,PG-13,82.0,['comedy'],['ES'],0.0,6.7,7.4
3403,tm997617,"['Angelica Panganiban', 'Coco Martin', 'Gelli De Belen', 'Ketchup Eusebio', 'Cai Cortez', 'Matet De Leon', 'Dante Rivero', 'Teresa Loyzaga', 'Norm McLeod', 'Pinky Amador', 'Cheska Iñigo', 'Jeremiah Lisbo', 'Mae Cruz-Alviar']",Love or Money,MOVIE,Exploration into the tense relationship of success and romance.,2021.0,,116.0,['romance'],['PH'],0.0,0.0,0.0
3404,tm99776,"['Whitney Cummings', 'John Fortenberry']",Whitney Cummings: Money Shot,MOVIE,"Taped at Washington D.C.’s Sidney Harmon Hall, “Whitney Cummings: Money Shot” features Cummings commenting on male strippers, fake boobs and getting spanked in the bedroom, among other things, in this hilarious performance. It’s not every day a funny lady reveals the best way to punish a boyfriend, what it’s really like to date a vampire, the similarities between The Food Network and porn and the “emotional ninja” tactics all women have at their disposal!",2010.0,,48.0,"['comedy', 'documentation']",['US'],0.0,6.2,5.9
3405,tm998033,"['Sivakarthikeyan', 'Vinay Rai', 'Priyanka Arul Mohan', 'Yogi Babu', 'Archana Chandhoke', 'Ilavarasu', 'Milind Soman', 'Arun Alexander', 'Deepa Shankar', 'Redin Kingsley', 'Sunil Reddy', 'Shiva Aravind', 'Rajiv Laxman', 'Raghu Ram', 'Zaara Vineeth', 'Sreeja Ravi', 'Bjorn Surrao', 'Nelson Dilipkumar']",Doctor,MOVIE,An army doctor helps his love interest's family to find their kidnapped daughter.,2021.0,,150.0,"['action', 'comedy', 'thriller', 'crime']",['IN'],0.0,7.5,6.7
3406,tm998188,"['Ernesto Alterio', 'Raúl Arévalo', 'Luis Callejo', 'Anna Castillo', 'Pilar Castro', 'Álvaro Cervantes', 'Verónica Echegui', 'Miki Esparbé', 'Ricardo Gómez', 'María León', 'Melina Matthews', 'Ana Milán', 'María Morales', 'Jorge Suquet', 'Aixa Villagrán', 'Carlos Cuevas', 'Raúl Prieto', 'Melani Olivares', 'Adrià Collado', 'Ángela Cervantes', 'Paco Caballero']",More the Merrier,MOVIE,Multiple stories about the oscillating world of couple relationships and how difficult it can be to separate sex from love.,2021.0,,112.0,"['romance', 'comedy']",['ES'],0.0,5.4,6.7
3407,tm998238,"['Mohamed Henedi', 'Menna Shalabi', 'Amr Abdul Gelil', 'Sabrien', 'Sherif Desouqy', 'Bayoumi Fouad', 'Mahmoud Hafez', 'Soliman Eid', 'Arefa Abdul Rasoul', 'Donia Maher', 'Mohammad Gomaa', 'Salah Abdallah', 'Lubna Mahmoud', 'Okka', 'Hamad Fathy Abu El Reesh', 'Sherif Arafa']",The Humans & the Mongoose,MOVIE,"The story follows a poor government employee who lands in a lot of trouble because of his father's profession, while he falls for a girl who tries to help him solve his problems.",2021.0,,120.0,"['comedy', 'fantasy', 'horror']",['EG'],0.0,5.4,5.0
3408,tm998544,"['Janine Gutierrez', 'JC Santos', 'Victor Anastacio', 'Lotlot De Leon', 'Yesh Anne Burce', 'Jaime P. Habac Jr.']",Here and There,MOVIE,"As the community quarantine puts the nation on hold, a political science major and a student working part time as a delivery driver butt heads online – but soon find themselves falling for each other. Will their love survive once it’s taken offline?",2021.0,,98.0,"['drama', 'romance']",['PH'],0.0,6.7,4.7
3409,tm998678,"['Samuthirakani', 'K. Manikandan', 'Madhumathi', 'Deepa Shankar', 'Halitha Shameem']",Aelay,MOVIE,An embittered son returns to his native village to perform the final rites of his dead father.,2021.0,,153.0,['comedy'],['IN'],0.0,0.0,6.3
3410,tm998726,"['Olga Kurylenko', 'Marilyn Lima', 'Michel Nabokoff', 'Martin Swabey', 'Carole Weyers', 'Andrey Gorlenko', 'Antonia Malinova', 'Gabriel Almaer', 'Blaise Afonso', 'Guillaume Duhesme', 'Michel Biel', 'Mustapha Makhada', 'Salmane Taydi', 'Erico Salamone', 'Mikael Cassoli', 'Olivier Massart', 'Doriane Pasquale', 'Alain Eloy', 'Sarah Al Sayed Obeid', 'Stéphanie Pareja', 'Marine Duvivier', 'Eric Castex', 'Grigory Collomb', 'Baptiste Leclercq', 'Mélissa Humler', 'Julien Leclercq']",Sentinelle,MOVIE,"Transferred home after a traumatizing combat mission, a highly trained French soldier uses her lethal skills to hunt down the man who hurt her sister.",2021.0,,80.0,"['thriller', 'action', 'drama', 'crime']",['FR'],0.0,4.7,5.9
3411,tm998858,"['Brian Regan', 'Troy Miller']",Brian Regan: On the Rocks,MOVIE,"Brian Regan tackles the big issues weighing on him, including aging, time, obsessive behavior, backpacks on airplanes, ungrateful horses and raisins.",2021.0,,58.0,['comedy'],['US'],0.0,6.8,6.8
3412,tm998899,"['Faith Fidel', 'Kang Quintus', 'Ramsey Nouah', 'Cosson Chinopoh', 'Onyama Laura', 'Prince Sube Mayorchu', 'Godwill Neba', 'Daphne Njie', 'Enah Johnscott']",The Fisherman's Diary,MOVIE,A 12-year old girl - Ekah (Faith Fidel) is inspired by the story of the youngest Noble Peace Prize Winner - Malala Yousafzai's. She is determined to go to school in a village of fisherman where the education of a girl child is considered to be a taboo. Her burning drive and determination to break this old adage gets her embroiled with her father's - Solomon (Kang Quintus) past experience with girl child education.,2020.0,,142.0,['drama'],['CM'],0.0,6.4,7.1
3413,tm999817,"['Tang Xiaoxi', 'Zhang Fuzheng', 'Wei Chao', 'Zhao Mingzhou', 'Zheng Xiaopu', 'Ma Cheng', 'Song Xuchen', 'Qiu Qiu', 'Zhang Kai', 'Xu Jiaqi', 'Guan Shuai', 'Zhang Biyu', 'Zhang Zhe', 'Yang Tianxiang', 'Baomu Zhongyang', 'Lin Qiang', 'Amp Wong']",Green Snake,MOVIE,"While trying to free her sister from Fahai's clutches, Xiao Qing winds up in a dystopian city and meets a mysterious man who can't recall his past life.",2021.0,,131.0,"['fantasy', 'animation', 'action']",['CN'],0.0,6.8,8.5
3414,tm999927,"['Mónica del Carmen', 'Raúl Briones', 'María Teresa Hernández Cañas', 'José de Jesús Rodríguez Hernández', 'Leonardo Alonso', 'Olivia Lagunas', 'Alonso Ruizpalacios']",A Cop Movie,MOVIE,"This documentary walks the line between fact and fiction, delving into corruption in the Mexican police through the experiences of two officers.",2021.0,R,107.0,"['drama', 'crime', 'thriller', 'documentation', 'action']",['MX'],0.0,7.0,7.3
3415,ts100116,"['Nick Uhas', 'Katharine Gray']",Blown Away,SHOW,A reality show featuring glass blowers from around the world competing to be the best. One artist is dismissed after each episode/challenge.,2019.0,TV-PG,26.0,"['reality', 'comedy', 'history', 'documentation']",['CA'],3.0,7.1,7.2
